6.017335749583732,3.0077936644897503,2.122438130392408,4.398859046246317
5.433924918258343,3.899435654496219,5.715601554652708,4.623008803632382
0.5288068960002563,3.7238436659161462,2.8776736656801982,5.18690510557432
0.6816332759995785,2.9980978313565,6.465349749222441,0.5118677852032697
4.656182324609511,3.991134431903952,3.7436334794914794,3.1212612182170383
4.76720882342708,3.9168819463337146,6.571427564641126,4.081740640062118
3.6865106047782934,3.717503465696663,5.039713237655018,1.6691885888941498
2.0943305990512315,1.2840369546621444,1.604250437546658,4.793314243533135
4.801019401705622,1.1687529850912943,6.862150891418908,1.7831756358056055
1.1520677565946662,1.6755840462692468,6.166599313876191,0.03104223594355118
4.611031330908962,2.672007773454316,2.256419652621276,4.439755135802819
2.053287426940611,1.54780047204624,2.997104174835066,4.300395558503288
1.693588303839414,2.4531059430607556,5.1873483937361105,0.5586428203397905
4.225393364551783,3.2802986847693956,1.1800499840250804,4.338869212565664
5.554819728546899,1.8111482536018713,2.7991606779446636,5.562636424526627
3.3252327059751265,1.0328268025958973,6.7036938580703165,3.009578355384632
1.303065313704856,1.8333300938871968,4.957617298839931,2.6307578737144452
3.4190293279253683,1.1189140933781343,4.109281033732931,1.1073650690196475
0.5305686732132806,4.853182335830501,5.56645134444398,5.843117308140339
2.9239593273989515,2.5994875771272596,1.4729455281306714,0.25599069752637754
2.5972701074235225,4.855344900524551,1.6502822297675661,3.597424014784842
2.3433749842391967,4.7995840707186455,6.462684808484394,4.831634120332752
6.240291455011829,4.0299985600408075,1.696197399667402,2.9204015363138645
1.717070923440514,1.4512833251352286,6.712594770338709,2.4187119308874356
5.658383190480102,1.6800802750727497,4.24618810152704,1.0274775175763053
1.2610801630719735,2.16598631112049,5.256553312503888,4.405799252770814
1.0391860795236518,2.684406191349784,1.2326269013366247,1.081446071717622
1.3927265707084744,2.9391650485951044,1.2635392099935137,3.705554000047295
4.802466388010359,1.7198286380217422,2.0489752649472597,2.1760357102484758
6.190645372828963,4.390706813813795,5.816774886130416,3.4630534571600724
1.2705452220451097,4.4455503866735615,3.8479080287090506,1.9552580532045625
4.494346996578818,1.443980520325582,3.978879382763993,2.010780195148934
1.2603072173975447,3.8527229612049814,3.059041963681492,1.5847348547067521
4.949669121149879,1.1467480183069885,3.885219190998311,3.111664880261506
1.6531540157263283,2.9824524062464786,6.618456375212345,4.3619891775311554
1.8153193483177332,2.337045753947927,3.1076462365075006,2.7218692320713243
0.8620662215945015,4.215339036125361,2.9021938808468235,0.8234870200776169
1.243927310081758,3.857163079936195,4.03080777611139,5.606751499875644
2.7742522527638935,2.335674542250916,3.855927386113448,3.892050334675417
0.5607746528858234,1.0188406619646981,1.4832175443913878,1.0505504969458057
6.150507143289386,3.57342312994417,1.312982071700639,4.400312237637489
3.1297285887683866,3.0228144676446296,5.365274739862376,4.400306655510507
